GeneID,2369,2MA22,33-16,38-11,793,DK3IBZ2
Zm00001eb184390_T001,0.794879,0.953137,0.0,0.815158,0.0,0.0
Zm00001eb184410_T001,34.0783,20.2066,17.904,32.8623,40.0989,31.3458
Zm00001eb184420_T004,201.952,113.831,159.814,68.826,79.6212,67.8785
Zm00001eb184440_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb184450_T001,112.45,112.494,61.6268,135.84,86.3443,57.5888
Zm00001eb184460_T001,0.0,4.5006,0.175226,0.503488,0.337674,0.0
Zm00001eb184470_T004,187.049,136.632,366.764,159.256,202.75,147.11
Zm00001eb184480_T001,2.94642,3.37936,2.63029,2.5991,3.5184,2.21494
Zm00001eb184490_T001,2.0207,0.368938,0.0,0.224292,2.95972,0.532384
Zm00001eb184500_T001,23.8878,23.3081,20.5256,26.0604,20.9294,23.5298
Zm00001eb184510_T001,54.0378,43.2368,36.437,105.417,36.8612,54.2758
Zm00001eb184520_T001,17.2554,19.4671,20.5885,17.358,18.2947,23.2907
Zm00001eb184540_T002,35.9853,29.5907,23.798,38.5239,38.2723,44.0138
Zm00001eb184560_T003,16.1416,16.5566,16.5474,22.1228,18.5154,25.2969
Zm00001eb184570_T003,12.1497,12.1444,10.7346,9.21307,8.10757,6.35329
Zm00001eb184580_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb184590_T001,0.0,0.0,5.20141,0.0,0.0,9.89427
Zm00001eb184600_T001,11.7677,9.0881,11.7096,10.8277,11.5301,12.9548
Zm00001eb184610_T003,49.6528,83.7581,39.0622,60.7453,71.107,82.5492
Zm00001eb184620_T002,7.02518,4.17185,3.22679,4.96344,5.02219,4.89971
Zm00001eb184630_T001,26.6906,36.246,10.6608,76.8255,16.7246,27.9231
Zm00001eb184640_T001,0.375127,7.64269,0.0861509,18.2222,0.0570241,0.340847
Zm00001eb184650_T002,42.1046,0.0337261,1.00793,0.0898212,37.7339,24.6499
Zm00001eb184660_T001,4.41766,0.0,0.319896,0.0,3.61349,1.27461
Zm00001eb184670_T001,41.1902,1.48926,20.2183,4.45147,28.0445,22.4589
Zm00001eb184690_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb184700_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb184710_T001,84.7397,0.0973802,0.0387494,0.0288199,48.2834,12.5856
Zm00001eb184720_T001,92.2537,2.3632,52.3161,8.63177,58.8592,48.632
Zm00001eb184730_T001,113.295,4.12625,20.4528,17.7652,82.083,57.9888
Zm00001eb184740_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb184750_T001,46.9112,18.0639,74.1446,39.5577,1.31182,0.0
Zm00001eb184760_T001,126.927,2.30075,5.03012,17.1902,256.095,162.286
Zm00001eb184780_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb184790_T001,48.6918,0.0,8.00966,0.663311,52.323,43.0634
Zm00001eb184800_T001,54.0462,0.0,1.07753,0.500203,61.1795,32.4941
Zm00001eb184820_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb184830_T005,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb184840_T001,0.200212,0.239575,0.303435,0.0,0.200677,0.174288
Zm00001eb184850_T001,9.77705,8.7797,7.74098,11.3899,13.6011,11.1239
Zm00001eb184870_T002,0.249823,0.199449,0.172112,0.949742,0.563364,4.20944
Zm00001eb184880_T001,0.0,0.0,0.0,0.0,0.0,2.96234
Zm00001eb184890_T001,0.0,0.0,0.0,0.0,1.11263,0.444137
Zm00001eb184900_T001,0.0,0.0,0.0,0.0,0.0,1.2489
Zm00001eb184920_T001,0.0334038,0.0399906,4.55648,0.070962,0.182681,0.0
Zm00001eb184930_T001,58.1351,125.505,98.9606,179.033,113.66,139.936
Zm00001eb184940_T001,0.513424,1.53956,0.235839,2.35388,1.87411,1.40105
Zm00001eb184950_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb184960_T001,0.0,1.33631,0.0,0.0,0.0,0.0
Zm00001eb184970_T001,1.29771,0.233306,0.447047,0.206269,1.65715,1.76888
Zm00001eb185000_T002,0.136046,0.325885,0.374911,0.529375,0.413454,0.592862
Zm00001eb185010_T001,0.0,0.518108,0.0,0.0,0.0,0.0
Zm00001eb185020_T001,0.584924,1.63774,0.403036,0.82439,2.22466,0.106471
Zm00001eb185030_T002,29.2292,34.5885,26.9257,43.6063,34.1517,32.8798
Zm00001eb185040_T001,0.0,0.0855041,0.147598,0.113764,0.0,0.155535
Zm00001eb185050_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185070_T001,26.3389,34.289,19.4228,25.6131,30.869,26.5168
Zm00001eb185080_T001,3.84853,2.43725,4.09086,3.78966,4.6627,5.1535
Zm00001eb185090_T001,61.0848,30.6724,48.0534,55.4089,39.5004,60.6758
Zm00001eb185100_T001,130.876,91.1803,113.454,178.429,139.253,209.669
Zm00001eb185110_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185120_T001,0.0,84.913,6.64338,0.0,6.92454,0.0
Zm00001eb185130_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185140_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185150_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185160_T001,0.0817342,0.0,0.0,0.0,0.0,0.0
Zm00001eb185170_T001,0.0,0.0,0.0,0.0,0.0,1.37582
Zm00001eb185180_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185190_T001,7.82878,0.311707,0.457363,6.40935,6.95772,8.55828
Zm00001eb185220_T001,2.11405,1.21727,0.430419,15.3941,1.35369,1.53368
Zm00001eb185230_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185240_T001,0.811292,1.8328,0.558916,7.52303,0.9277,0.14723
Zm00001eb185250_T001,5.33218,1.70243,4.46286,17.9266,5.80008,0.464517
Zm00001eb185260_T001,0.483785,0.125379,0.166629,2.51147,0.881255,0.0
Zm00001eb185270_T001,0.571857,0.0,0.603586,4.92877,2.30483,0.443088
Zm00001eb185280_T001,0.273281,0.0,0.0,0.0,3.50691,0.0
Zm00001eb185290_T001,4.99629,1.26759,2.14273,1.89791,1.56826,2.88216
Zm00001eb185300_T001,0.522365,2.90393,0.12841,0.0758787,0.0690379,0.30584
Zm00001eb185310_T002,4.089,6.53067,10.2623,16.5783,11.8507,14.0029
Zm00001eb185320_T001,0.0419365,0.0502213,0.173349,0.0716503,0.114695,0.0
Zm00001eb185330_T001,6.41114,5.26638,3.54372,6.41201,4.14525,8.88984
Zm00001eb185340_T001,11.6722,8.94709,10.5428,10.9243,11.3081,13.8419
Zm00001eb185350_T001,9.31478,9.76417,8.47442,7.46029,9.82172,8.78743
Zm00001eb185370_T001,12.1291,15.0672,10.1692,11.5293,12.1985,10.8402
Zm00001eb185380_T001,7.97423,11.4767,0.26806,10.0026,12.279,15.5722
Zm00001eb185390_T001,2.14615,8.01372,3.70887,3.97875,6.16731,1.82217
Zm00001eb185400_T001,10.3543,369.301,0.939387,2.98508,39.3515,21.3514
Zm00001eb185410_T001,0.0,0.0,0.0,0.12097,0.104639,0.0
Zm00001eb185420_T001,0.127224,0.0775259,0.262963,0.40762,0.52637,0.279889
Zm00001eb185430_T001,0.443961,0.709713,0.305887,0.0,0.0,0.0
Zm00001eb185440_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185450_T001,52.0818,53.2066,83.6015,40.1389,46.4522,47.4827
Zm00001eb185460_T001,0.0,0.0489525,0.0,0.0867919,0.0,0.0
Zm00001eb185470_T001,1.57236,12.8079,0.641956,1.29655,3.02728,1.97753
Zm00001eb185480_T001,0.0,0.0,0.0,0.0,0.0,0.969003
Zm00001eb185490_T001,0.0,0.0,0.0,0.818308,0.0,0.0
Zm00001eb185500_T001,0.528027,0.25352,0.727679,7.25151,0.0,0.115381
Zm00001eb185510_T003,40.4217,33.4001,26.8137,40.2585,35.2389,36.2447
Zm00001eb185530_T003,13.353,12.12,15.4842,8.7538,9.14918,9.35976
Zm00001eb185540_T001,30.1446,26.5442,21.3355,25.5844,31.5262,20.2808
Zm00001eb185550_T001,13.6826,18.0079,19.0302,10.6377,13.2381,11.9218
Zm00001eb185560_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185570_T001,2.30329,1.90081,2.18634,2.11746,1.72687,2.11958
Zm00001eb185580_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185590_T001,7.53209,5.07363,6.05885,13.8382,7.67364,7.41849
Zm00001eb185600_T001,0.622837,0.165503,0.317907,0.973146,0.491082,0.81891
Zm00001eb185610_T004,10.4521,6.59248,5.97997,11.7267,9.19838,9.86289
Zm00001eb185620_T001,4.52361,5.99257,6.77292,4.74201,4.42521,4.43224
Zm00001eb185630_T003,8.61181,9.56665,10.5976,8.84575,8.41386,10.2015
Zm00001eb185640_T001,23.3624,21.1569,25.8059,25.4766,23.811,23.7208
Zm00001eb185650_T002,3.49619,7.85623,4.55948,10.4546,5.01095,8.84933
Zm00001eb185660_T002,0.126598,0.252683,0.116291,0.403143,0.307772,0.137902
Zm00001eb185670_T001,45.1323,17.3827,86.8285,37.2589,65.378,23.9821
Zm00001eb185680_T001,0.654811,0.196133,0.451138,1.73604,1.99044,3.86587
Zm00001eb185690_T003,5.16984,7.48432,1.57266,3.25243,4.83461,2.48561
Zm00001eb185700_T004,4.33046,4.90637,6.15221,4.59822,4.98032,4.1788
Zm00001eb185710_T001,174.364,346.071,148.06,106.93,11.4846,107.206
Zm00001eb185730_T001,3.70302,5.73921,4.56207,6.42714,4.32922,3.55935
Zm00001eb185740_T001,0.0,0.635608,0.0,0.0,0.0,0.0
Zm00001eb185760_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185770_T001,10.6112,8.42999,4.20068,7.39613,5.29318,7.54139
Zm00001eb185780_T001,11.336,14.3373,16.7851,14.6334,15.0878,15.8211
Zm00001eb185790_T001,0.0,0.0,0.0,0.111829,0.0,0.0
Zm00001eb185800_T001,12.1249,38.6003,14.8684,26.4916,13.883,35.471
Zm00001eb185820_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185830_T002,0.0946405,0.0,0.0,0.0,0.431911,0.0
Zm00001eb185840_T001,5.55021,0.0,0.0,0.0,8.60441,0.0
Zm00001eb185850_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185870_T001,7.93075,35.2764,17.1296,12.6702,13.1701,7.808
Zm00001eb185880_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb185890_T001,0.0,0.0,0.0797827,0.0,0.0,0.0
Zm00001eb185900_T001,0.0,0.540771,0.0,0.0,0.282076,0.450062
Zm00001eb185910_T001,0.0,0.0,0.111445,0.0706861,0.0,0.0
Zm00001eb185920_T001,0.0,0.0,0.0,0.0892333,0.0,0.0
Zm00001eb185930_T002,11.5004,9.14951,9.66874,9.39581,11.3011,10.4399
Zm00001eb185950_T001,203.183,226.029,212.882,308.274,113.579,286.394
Zm00001eb185960_T002,6.52657,11.9287,7.46194,10.5451,7.27803,9.60176
Zm00001eb185970_T001,0.539668,1.2929,1.28441,0.728696,0.715737,0.908798
Zm00001eb185980_T001,91.7127,2.86826,2.60512,2.97268,36.5682,3.8789
Zm00001eb185990_T001,0.0,0.0,0.0,0.0,0.0,0.192396
Zm00001eb186000_T002,29.3451,20.5833,23.9431,26.4184,28.6425,22.6682
Zm00001eb186010_T001,0.0,0.0,0.0,0.0,0.0,0.0514911
Zm00001eb186030_T001,0.198513,0.238224,0.136784,0.20981,0.0906049,0.542061
Zm00001eb186050_T001,0.0,0.77062,0.0,0.0,0.0,0.0
Zm00001eb186060_T001,1.76421,0.264746,0.0,0.698628,0.604061,0.361463
Zm00001eb186090_T001,1.4119,1.49413,1.48784,3.86702,1.36415,1.99417
Zm00001eb186100_T001,78.5626,32.036,42.1506,70.8643,71.7576,112.808
Zm00001eb186110_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186120_T001,10.8579,6.41294,9.23741,4.79791,6.64257,5.9121
Zm00001eb186130_T001,9.46812,16.9539,14.9607,21.9626,10.7251,19.2006
Zm00001eb186140_T001,2.5976,0.934742,1.31252,0.207046,3.00264,1.89034
Zm00001eb186150_T002,0.0,0.0,0.0,0.0,0.0512324,0.0
Zm00001eb186160_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186170_T001,0.0,0.0,0.0,0.0,0.0,0.123908
Zm00001eb186190_T001,0.0,0.0,0.0,0.0,0.0644483,0.0
Zm00001eb186200_T003,0.441668,0.0,0.140434,0.216514,0.340641,0.184968
Zm00001eb186210_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186220_T001,18.544,21.0301,19.3467,28.2468,17.3904,33.7089
Zm00001eb186240_T001,102.218,98.2008,140.207,76.5394,108.578,163.512
Zm00001eb186250_T001,3.50099,6.17095,5.03076,2.38758,3.28348,3.379
Zm00001eb186260_T001,0.0,0.0,0.0,0.0,0.0,0.0225343
Zm00001eb186270_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186280_T001,0.0,0.0,0.111075,0.0,0.0735479,0.0
Zm00001eb186290_T002,2.5685,2.92234,3.44993,1.71863,6.04231,1.99373
Zm00001eb186300_T001,0.0,0.0,0.0,0.0,0.120267,0.0
Zm00001eb186310_T001,3.49423,1.02955,1.10504,0.121469,3.34335,0.749302
Zm00001eb186320_T001,31.4094,20.3111,17.8425,27.3436,33.9605,31.8271
Zm00001eb186330_T002,46.5275,29.5947,32.7472,50.2407,33.0017,39.8005
Zm00001eb186340_T001,0.327277,0.224001,0.0644217,0.148833,0.468908,0.0
Zm00001eb186360_T001,0.0,0.181169,0.0,0.0,0.0,0.16498
Zm00001eb186370_T001,1.29241,0.826778,0.0,3.46384,1.25803,0.564298
Zm00001eb186380_T001,0.0,0.0,0.0,0.0,0.0633721,0.0
Zm00001eb186390_T001,0.0,26.7634,66.8731,3.55485,0.0,0.0
Zm00001eb186400_T001,0.0,3.48378,0.0,1.25673,0.0,0.0
Zm00001eb186410_T001,0.0,0.0,0.0,0.307865,0.0,0.0
Zm00001eb186420_T002,0.15266,0.0,0.0701169,0.215918,0.0,0.0
Zm00001eb186430_T001,0.0,0.0,0.0,0.0,0.336381,0.0
Zm00001eb186440_T001,0.0,0.0,0.19581,0.0,0.0648152,0.0
Zm00001eb186450_T003,10.9683,14.5371,11.048,9.15655,9.2399,14.0871
Zm00001eb186470_T001,0.205937,0.0,0.0,0.0,0.0,0.0
Zm00001eb186480_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186490_T001,1.26574,0.253213,0.14536,0.111428,0.0,0.0
Zm00001eb186500_T001,0.0,0.0,2.43263,0.0,0.0,0.0
Zm00001eb186510_T001,0.0,0.0,0.654505,0.0,0.0,0.0
Zm00001eb186520_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186530_T001,0.0,0.175789,0.0,0.0776354,0.133764,0.0
Zm00001eb186540_T001,4.98903,9.87924,7.18737,8.01599,9.24139,8.57703
Zm00001eb186550_T001,0.0,0.946939,0.94391,0.0,0.912967,0.0574283
Zm00001eb186560_T001,3.64647,0.773049,0.979476,1.14499,0.403457,16.864
Zm00001eb186570_T001,130.424,60.7551,38.124,90.5401,31.3278,291.649
Zm00001eb186580_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186590_T001,0.0,0.55689,0.0,0.0,0.423646,0.709558
Zm00001eb186600_T003,1.35444,1.42596,1.16673,3.02648,3.87056,0.927664
Zm00001eb186610_T001,0.107066,0.577218,0.811399,0.9084,0.829874,0.175032
Zm00001eb186620_T003,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186630_T001,0.0,0.0,0.0,0.391975,0.0,0.0
Zm00001eb186640_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186650_T001,0.0,0.234979,0.0,0.0756193,0.0,0.0
Zm00001eb186660_T001,14.7546,20.3024,22.0953,25.5763,13.1091,14.1811
Zm00001eb186670_T001,3.04666,0.0,0.0,1.59912,1.34068,5.9619
Zm00001eb186680_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186690_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186700_T001,1.05343,0.562166,0.161305,0.988286,1.49638,0.639709
Zm00001eb186710_T005,1.4302,1.95784,1.05574,0.758657,2.65685,2.72674
Zm00001eb186720_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186740_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186760_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186770_T003,2.69773,3.48156,2.46195,8.48378,11.0496,4.57811
Zm00001eb186790_T001,1.13029,0.0,0.0,8.57718,0.656629,1.01025
Zm00001eb186800_T001,0.869395,0.173489,0.0998247,0.0769384,0.264162,0.0788964
Zm00001eb186820_T003,19.5732,20.357,18.1881,7.78692,16.2244,24.6038
Zm00001eb186830_T002,0.0,0.0,0.0,0.046469,0.0,0.047696
Zm00001eb186840_T001,1.29881,2.35509,0.447492,1.68947,0.893715,0.357701
Zm00001eb186850_T005,3.9839,2.33574,3.54517,4.36119,3.32924,1.85332
Zm00001eb186860_T001,0.034702,0.0,0.0,0.0,0.126524,0.0
Zm00001eb186870_T001,0.0,0.228247,0.0,0.0,0.0,0.0
Zm00001eb186880_T001,6.50193,1.40158,1.42912,26.1004,4.65138,6.11514
Zm00001eb186900_T001,152.389,143.153,53.3971,201.698,196.515,315.042
Zm00001eb186910_T001,13.1335,10.3065,8.86862,7.05735,9.4353,9.04324
Zm00001eb186920_T001,28.2516,30.3026,22.9459,24.962,24.2246,27.8177
Zm00001eb186940_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186950_T002,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb186960_T001,0.465429,7.01517,0.0,0.0,0.213126,0.511201
Zm00001eb186970_T004,0.073686,0.264564,0.135367,0.7571,0.268599,0.0801986
Zm00001eb186980_T001,12.9497,25.0396,13.6262,22.2152,12.8301,27.3359
Zm00001eb186990_T001,0.0,0.0,0.10976,0.0843085,0.0,0.0869173
Zm00001eb187000_T001,0.561487,0.0747677,0.5158,1.78528,0.85353,0.0
Zm00001eb187010_T001,3.54557,0.661373,1.73718,17.598,16.4627,14.6157
Zm00001eb187020_T002,7.40909,5.47108,6.70451,5.5701,6.15149,6.64814
Zm00001eb187030_T001,2.54005,4.05741,6.34368,9.54129,7.23818,1.49947
Zm00001eb187040_T001,0.64266,0.693219,0.61989,1.83878,1.58268,1.05116
Zm00001eb187050_T001,9.17362,8.69434,15.921,10.486,5.62253,8.97087
Zm00001eb187060_T001,14.9605,7.83575,12.2478,24.6466,14.8909,21.8926
Zm00001eb187070_T002,4.75052,4.33156,3.92731,8.2656,6.39553,3.38255
Zm00001eb187080_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187090_T001,0.0,0.0,0.0,3.72985,0.0,0.0
Zm00001eb187100_T001,0.234723,4.58981,0.970427,0.371593,0.108574,4.93962
Zm00001eb187110_T001,23.8392,18.2437,18.2831,22.1221,17.502,18.4023
Zm00001eb187120_T004,8.22133,11.3342,12.6062,14.2172,8.7387,8.69416
Zm00001eb187130_T001,0.151982,0.0,0.0,0.480016,0.0,0.499269
Zm00001eb187140_T001,17.4426,15.6595,17.7422,25.5431,19.4961,20.5407
Zm00001eb187150_T001,0.105165,0.695513,0.235578,0.191773,0.465664,1.69013
Zm00001eb187160_T001,5.49152,4.13307,3.21419,7.01217,12.6729,17.7392
Zm00001eb187170_T001,0.910057,0.192406,0.221291,1.24905,1.07395,2.80051
Zm00001eb187180_T001,0.0,0.608852,0.108173,0.626781,0.0,0.353959
Zm00001eb187190_T001,0.0,0.0,0.0,0.0,0.0829651,0.198501
Zm00001eb187200_T001,144.004,216.215,179.895,226.541,162.509,126.94
Zm00001eb187210_T001,0.0,0.0,0.0,0.0,0.0,0.527154
Zm00001eb187220_T001,1.37766,6.19564,0.0,0.0,1.26452,0.0
Zm00001eb187240_T001,11.6069,9.28584,8.02759,29.8945,13.7753,13.1221
Zm00001eb187250_T003,35.4518,46.1886,53.89,24.1048,44.6194,64.3709
Zm00001eb187260_T002,105.557,98.2544,206.857,100.004,52.7666,134.151
Zm00001eb187270_T001,1.98075,3.45462,2.18905,6.40945,2.35237,1.41866
Zm00001eb187280_T002,0.0,0.0,122.616,1.31349,0.0,122.737
Zm00001eb187290_T001,1.08164,0.185283,1.06464,0.736131,0.775396,0.421493
Zm00001eb187300_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187310_T001,0.222413,0.399458,0.102151,0.708533,0.304112,0.161476
Zm00001eb187320_T001,0.324702,0.0,0.0,0.0,0.0,0.0
Zm00001eb187330_T005,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187340_T001,0.147265,0.0,0.270554,0.0,1.96938,0.0534888
Zm00001eb187350_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187370_T001,0.0347848,0.083292,0.143784,0.0,0.0634131,0.15151
Zm00001eb187380_T002,53.3316,0.278388,1.59108,0.0,21.7773,4.56413
Zm00001eb187390_T001,0.160324,0.0,0.220928,0.0,0.146286,0.0
Zm00001eb187400_T003,2.17144,1.06149,0.488487,0.517351,1.05046,0.724154
Zm00001eb187410_T001,0.481059,2.45516,1.32586,0.253801,1.31796,0.525914
Zm00001eb187420_T001,0.273281,0.0,1.50681,0.570548,2.25444,0.0
Zm00001eb187430_T001,6.80375,17.089,4.37564,3.02452,10.3641,8.11214
Zm00001eb187440_T001,0.0221161,0.105865,0.335187,0.164581,0.0604597,0.433224
Zm00001eb187450_T001,0.461739,0.184382,1.48454,0.284132,0.140345,0.223638
Zm00001eb187460_T001,0.412591,4.5909,0.568523,0.249943,0.430039,0.385533
Zm00001eb187470_T001,0.0,0.361179,0.0,0.844187,1.27134,0.0
Zm00001eb187480_T001,0.0,0.1137,0.0,0.291494,0.0,0.0
Zm00001eb187490_T001,0.0,0.0,0.0,0.289709,1.01794,0.0
Zm00001eb187500_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187520_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187530_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187540_T001,0.143508,0.0,0.0,0.0,0.262288,0.0
Zm00001eb187550_T001,42.7992,0.990249,215.972,53.6952,8.25988,40.7838
Zm00001eb187560_T001,0.0,0.0,0.15629,0.0,0.0,0.0
Zm00001eb187570_T001,24.1322,17.3027,5.42887,16.6751,32.091,32.2414
Zm00001eb187580_T004,4.22514,2.34291,0.434481,18.7132,7.07471,7.90747
Zm00001eb187590_T001,18.038,11.0028,19.6679,14.9255,28.4192,11.7487
Zm00001eb187610_T001,0.626944,1.15122,1.20939,0.709873,0.95259,4.41616
Zm00001eb187620_T001,0.349273,0.978557,4.65306,0.491537,3.72098,1.14531
Zm00001eb187630_T001,4.13275,4.51035,1.9149,5.67034,7.59905,9.47908
Zm00001eb187640_T001,0.0,0.0,0.0,0.0,0.0151235,0.0
Zm00001eb187650_T002,0.171645,0.0,0.0,0.635589,0.078318,0.187358
Zm00001eb187660_T001,2.48101,2.00494,2.46461,11.317,1.42072,7.29593
Zm00001eb187670_T001,2.50981,1.05277,1.38336,1.06399,2.1747,2.94182
Zm00001eb187680_T002,9.93051,13.9864,21.673,9.50131,8.09182,5.46269
Zm00001eb187690_T003,7.90809,6.05772,7.27955,7.45432,8.62644,8.48888
Zm00001eb187710_T001,82.7825,69.5732,100.946,77.8852,93.6885,113.108
Zm00001eb187720_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187730_T001,4.262,2.74459,8.85308,5.32565,12.2423,2.5664
Zm00001eb187740_T001,14.6217,11.3594,14.348,13.9923,14.9846,10.895
Zm00001eb187750_T001,0.222319,0.133096,0.510537,0.708234,0.101328,0.201759
Zm00001eb187760_T001,0.582587,1.4192,0.544679,0.840624,1.51676,1.13208
Zm00001eb187770_T001,0.49419,0.657887,0.529631,0.931674,0.801178,0.299245
Zm00001eb187780_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187790_T001,11.9735,0.0,0.0,0.0,0.0,0.0
Zm00001eb187800_T001,35.9043,36.313,39.1113,43.7057,38.4666,35.9319
Zm00001eb187810_T001,0.207623,0.319954,0.0,0.210938,1.0526,0.0
Zm00001eb187820_T001,0.160289,0.30591,0.0,0.0,0.594905,0.0
Zm00001eb187830_T001,0.0,0.0,0.0,17.5727,3.69017,0.0
Zm00001eb187840_T002,0.0,0.0,0.0726085,0.0,0.0,0.287141
Zm00001eb187850_T001,0.209291,0.417624,0.672865,4.81609,0.445132,0.265883
Zm00001eb187860_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187870_T001,0.0866726,0.415853,0.0,0.550151,0.15819,1.04072
Zm00001eb187880_T002,0.181488,0.760794,0.75021,0.0,0.0413668,0.59317
Zm00001eb187890_T001,0.20372,5.3723,0.655013,1.24921,0.686728,0.666543
Zm00001eb187900_T001,28.2069,17.6607,23.4375,22.4251,26.8735,26.4412
Zm00001eb187910_T002,38.4783,37.1228,9.93336,72.4546,44.4948,55.0486
Zm00001eb187920_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187930_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187940_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb187950_T001,24.0356,27.759,17.6026,22.5942,21.0523,18.1328
Zm00001eb187960_T001,21.7911,42.746,27.2049,6.08888,27.4369,10.8899
Zm00001eb187970_T001,0.875231,1.60003,1.20597,1.41759,1.67996,0.451684
Zm00001eb187980_T001,1.51428,1.15369,1.32773,5.58652,1.7567,1.90291
Zm00001eb187990_T001,2.19782,0.022096,1.3311,0.0,2.66195,0.509783
Zm00001eb188000_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb188010_T001,1.44225,0.0,0.0,0.748802,1.32358,0.0
Zm00001eb188020_T001,0.0,0.0,0.0,0.0419125,0.0,0.0429964
Zm00001eb188030_T001,0.0182013,0.0,0.0250775,0.0193555,0.0663376,0.0
Zm00001eb188040_T001,53.299,43.9158,21.8399,101.435,58.6644,55.1114
Zm00001eb188050_T004,2.30389,1.69152,0.126974,0.358989,0.89592,0.234102
Zm00001eb188060_T002,198.551,134.458,178.18,197.031,177.824,241.783
Zm00001eb188070_T004,22.6979,24.3141,13.9193,4.21744,20.714,15.6428
Zm00001eb188080_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb188090_T001,0.0,0.0,0.0,0.250076,0.21896,0.525315
Zm00001eb188100_T001,0.129598,0.0,0.238093,0.0,0.157536,0.0
Zm00001eb188110_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb188120_T003,166.374,155.281,188.802,108.763,138.484,70.1239
Zm00001eb188140_T003,0.687839,0.686821,0.236948,2.18787,0.993208,1.74952
Zm00001eb188150_T001,0.0,14.5754,0.666296,0.0,1.32832,0.0
Zm00001eb188160_T001,6.9928,6.79632,9.44114,7.28088,6.9717,7.46839
Zm00001eb188170_T001,0.0,0.585255,0.0,0.0,0.444074,0.531884
Zm00001eb188180_T002,1.66474,3.02156,1.59874,0.802716,1.28796,1.86906
Zm00001eb188190_T001,8.7061,10.9273,7.38208,9.597,10.7988,2.82676
Zm00001eb188200_T001,1.63594,1.90495,1.18968,1.06094,2.32016,1.78229
Zm00001eb188210_T001,0.0,0.0,0.0,0.0,0.0,0.0
